"","player_api_id","player_fifa_api_id","id","player_name","birthday","height","weight","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
"9256",294859,206467,268,"Alassane Plea","1993-03-10 00:00:00",-0.2615627,0.4408421,"2015-01-30",-0.380843,0.417374,"right","medium","medium",0.4085841,0.8905525,-0.2629443,0.1475193,0.258675,0.8085282,0.08544574,-0.2687051,-0.6817951,0.5078568,0.9067769,0.9499458,0.5754736,-0.8534314,0.2221242,0.8111169,-0.3971664,-0.2548832,-0.02877009,1.212191,-0.9683548,-1.137116,0.6658596,0.352025,0.6012644,-0.7618134,-0.862832,28.71429,-0.2936795,-0.04820352,0.02710208,-0.2322892,-0.06503893
"9258",294863,211096,6770,"Marcus Fraser","1994-06-23 00:00:00",-0.2615627,-1.051964,"2015-03-20",-2.118433,-1.838712,"right","medium","medium",-1.030642,-1.542751,-0.9399754,-1.234515,-1.159812,-0.6076478,-1.3803,-0.9994555,-1.282743,-0.9836313,0.2535397,-0.04702424,0.357879,-2.136889,0.2221242,-2.237563,-0.5239154,0.2789263,-0.4835974,-1.681556,-0.7948055,0.3782581,-0.6340557,-1.463212,-1.145656,0.3744618,0.3454263,62,-0.3513723,-0.3559313,-0.4184888,-0.4131351,-0.5712585
"9260",295068,207989,10248,"Thomas Reilly","1994-09-15 00:00:00",-2.026904,NA,"2015-03-27",-1.726074,-0.6113075,"right","medium","medium",-0.02944127,0.6292582,-0.1389808,-0.1351696,-0.4938152,0.1312267,-0.1941474,-1.243039,-0.2310844,-0.1700923,-0.03678792,0.06614534,-0.4399682,-1.320143,0.6605386,-0.4485172,0.2746032,-0.8628328,-1.740357,0.01622005,-1.280743,-0.8060877,0.1193984,0.01281393,0.3325075,-1.020058,-0.7555901,27,-0.4667578,-0.2328402,-0.4821447,-0.4131351,-0.346272
"9261",295069,203751,1914,"Conor Townsend","1993-03-04 00:00:00",0.1797726,-0.5294818,"2015-05-29",-1.187982,-0.9386153,"left","high","medium",0.5426735,-0.3995882,-0.7397268,-0.06187987,-0.4938152,0.1224306,0.6361595,0.8883163,-0.09086328,-0.07324245,0.1083759,0.1415917,-0.149842,-0.6200754,0.9528149,-1.087462,-0.7900883,-0.06706132,-0.3160295,-0.7448521,-0.7340633,0.5548066,0.06144038,0.3336892,0.4764844,0.6917335,0.5885078,59,-0.4090651,-0.2328402,-0.4821447,-0.0514433,-0.4587652
"9268",297579,213114,2650,"Diego Rolan","1993-03-24 00:00:00",-0.7028981,-0.828043,"2015-03-20",0.8164127,1.254347,"right","high","medium",1.084395,1.48663,0.4083655,0.7296489,0.8987242,1.177965,0.8733901,1.253691,0.3157779,0.8468314,0.8341949,0.7602521,0.8220809,1.106759,0.2805795,0.5482368,0.09715464,0.1405313,-0.3160295,0.4845722,0.05558566,-1.424007,1.255375,0.9626048,1.165654,-0.8134623,-1.256052,25,-0.1206012,-0.5405679,-0.5458005,-0.533699,-0.1212855
"9274",298448,203483,2470,"Davy Klaassen","1993-02-21 00:00:00",-0.7028981,-1.051964,"2015-03-20",1.220979,1.807133,"right","high","high",0.2556229,1.524736,1.129261,1.021179,1.524358,0.6238096,0.2803137,-0.3904968,1.186707,1.080347,0.4632208,0.4852919,0.2853474,1.661628,-0.1188647,1.08495,0.4816266,1.155428,0.540429,1.057002,0.9059769,0.9217985,1.471752,1.317707,1.071589,0.5121922,0.9515413,54.77778,-0.2359867,-0.6021134,-0.1638655,0.008838659,-0.346272
"9275",298449,203763,6111,"Lesley de Sa","1993-04-02 00:00:00",-2.026904,-1.201244,"2015-05-15",-0.1566378,0.2069619,"right","medium","medium",0.3772966,0.4006257,-1.206974,0.08469954,0.05109153,0.8085282,0.6954672,-0.3904968,-1.0023,0.3383695,1.705178,1.499627,0.8655999,-0.1533634,1.464298,-0.9596731,-0.7900883,-0.1362588,-0.5673814,-0.5692201,-1.037774,-0.9605676,0.4671464,0.01281393,-0.7425204,-1.175004,-1.456237,27,-0.06290838,-0.04820352,-0.6094564,-0.473417,-0.06503893
"9276",298665,202123,1829,"Chuks Aneke","1993-07-03 00:00:00",1.062443,NA,"2015-05-15",-0.4509071,0.1455917,"right","medium","low",0.4711592,0.9007593,0.6536701,0.8084354,0.429499,0.4929673,0.1320446,0.3250296,0.715408,0.3553183,-2.087227,-1.433352,-1.165284,-0.4013042,0.2677924,0.5817814,0.8956733,0.002136207,1.35965,0.8431542,-0.2936822,-0.08518153,0.6410204,0.6786302,-0.04543203,-0.1420269,0.2077992,53.875,-0.1782939,-0.2328402,-0.5458005,-0.473417,-0.5712585
"9277",298822,206597,4856,"Jeremy Labor","1992-03-19 00:00:00",-0.2615627,-0.6787624,"2014-10-10",-1.0983,-0.7749614,"right","medium","medium",-0.1545914,-0.9711695,-0.3392295,-0.281749,-1.401993,-1.038658,-1.558223,-1.060351,-0.3011949,-1.051426,0.1809578,0.1415917,0.1402843,-0.2700414,-0.5816354,-1.662512,0.8956733,0.3481238,0.4380264,-1.505924,0.1163279,0.4297514,-0.8079297,-1.399037,-0.7425204,0.6327062,0.5456111,58,-0.4667578,-0.2328402,-0.1638655,-0.4131351,-0.4025186
"9278",298823,206591,7634,"Mitchell Weiser","1994-04-21 00:00:00",-1.144233,-1.499806,"2015-05-01",-0.2743455,0.8615774,"right","medium","medium",0.7214594,0.5149419,-0.7397268,0.1946341,0.3538175,0.8239215,0.4582366,0.1575659,-0.09086328,0.6603954,1.342268,0.971502,1.191992,-1.115957,0.8797458,-0.6402006,0.008430348,-0.1016601,-2.829549,-0.5106761,-0.9770322,-0.1366748,0.1773564,-0.1476237,-0.339385,-0.4390079,-0.230105,49,-0.1782939,-0.04820352,-0.354833,-0.1720072,-0.4025186
"9279",298915,206511,7278,"Maximilian Arnold","1994-05-27 00:00:00",0.1797726,-0.3802012,"2015-05-22",1.064035,1.716214,"left","high","medium",0.7145066,1.600946,-0.405979,0.9560327,1.504176,1.116393,1.031544,0.2184618,0.960795,1.050216,0.6164492,0.5188237,0.7850093,1.181951,0.6605386,1.404423,-1.23371,0.2712377,-1.125941,1.674967,-0.07939707,0.5384595,1.24636,0.939787,0.1309397,0.3285517,0.206409,54,-0.2936795,-0.4174768,-0.2911771,-0.3528531,-0.346272
"9280",298923,211061,493,"Alexandru Maxim","1990-07-08 00:00:00",-0.7028981,-0.5294818,"2015-04-10",1.287244,1.548924,"right","medium","low",1.37224,1.280861,-1.206974,1.330625,1.504176,1.362684,1.668112,1.972263,1.241237,1.13157,0.8341949,0.5188237,1.445852,1.036752,1.025884,0.6376891,-1.144986,-0.1362588,-1.656573,0.8358362,-0.7948055,-0.4456346,0.9887684,1.424665,1.205968,-0.8651111,-1.165969,31.2,-0.1206012,-0.4790223,-0.4184888,-0.4131351,-0.346272
"9283",298941,226518,910,"Antonio Milic","1994-03-10 00:00:00",1.503779,0.8140435,"2015-05-15",-0.1566378,0.6979235,"left","medium","medium",0.1582839,-0.9140114,0.7955128,0.1579892,-0.735996,-0.8539392,-1.024454,-0.5122886,0.3999106,-0.1700923,-1.125517,-0.4619794,-1.382878,-0.03668542,-1.458464,-0.3207282,0.008430348,0.2097288,0.6893784,-0.6863081,0.420039,0.7902045,-0.7499717,-0.1155362,-0.7425204,0.8909506,0.7958421,63,-0.2936795,-0.4790223,-0.4821447,-0.2925711,-0.346272
"9284",299021,208907,9609,"Sebastian Steblecki","1992-01-16 00:00:00",0.621108,-1.051964,"2015-04-10",-1.0983,-0.6931344,"right","high","medium",-0.9680671,0.7435745,0.1280174,0.01140984,-0.3121796,0.9932469,-0.6686085,-0.329601,-0.02075273,-0.0345025,-0.3996975,0.59427,1.010663,-0.9701094,-0.2162901,-0.2568337,-0.6126397,-1.727802,-0.5673814,0.4260281,-0.3696099,-0.5486212,0.2932724,-0.05136113,-0.6753312,-0.4519201,-0.2551281,44,-0.2359867,-0.5405679,-0.1638655,-0.533699,-0.008792317
"9287",299215,207494,4910,"Jesse Lingard","1992-12-15 00:00:00",-1.144233,-1.873007,"2015-05-29",0.0003058551,0.8615774,"right","medium","medium",-0.1545914,1.143681,-0.4727286,0.6710172,-0.3121796,0.5622368,-0.07553214,0.2793577,0.5401317,0.5078568,1.051941,0.6697164,0.5029421,-0.3867194,1.31816,-0.5763062,0.6295004,-0.7590366,-2.829549,0.01622005,-0.7340633,-1.115047,0.7569364,1.039615,0.6012644,-1.020058,-1.005821,24,-0.1206012,-0.3559313,-0.4821447,-0.1720072,-0.4025186
"9289",299370,210859,10648,"Vincent Laurini","1989-06-10 00:00:00",-1.585569,-0.6787624,"2014-10-31",-0.1566378,-0.4476536,"right","medium","medium",0.5963093,-1.599909,-0.005481746,-0.2084593,-0.6754508,-0.1150648,0.3396213,-0.5731844,0.1895789,-0.1022974,0.6890311,0.2924845,0.6480052,0.7800606,1.025884,-0.9596731,0.806949,0.901704,-0.6511654,-0.8619401,0.9059769,0.8416978,-0.7499717,-0.8214619,-0.8768989,0.8909506,0.8959345,69,-0.4090651,-0.2943857,-0.2275213,-0.1117253,-0.2337788
"9291",299380,213125,2076,"Dan Twardzik","1991-04-13 00:00:00",0.1797726,0.1422809,"2015-04-24",-1.56913,-1.429577,"right","medium","medium",-1.844118,-1.371276,-2.141467,-2.773599,-1.401993,-2.085397,-1.617531,-1.425727,-2.26429,-2.542914,-1.63359,-1.593675,-2.180726,-1.631285,-0.3624283,-2.365352,-1.144986,-2.765765,-0.7349494,-1.623012,-2.374103,-1.475501,-1.6773,-1.912438,-1.750359,-1.175004,-1.306098,25,2.725576,2.352073,2.50968,2.420117,2.728543
"9292",299393,219759,9401,"Salvatore Andrea Molina","1992-01-01 00:00:00",-1.144233,-0.5294818,"2015-04-17",-0.06944687,0.6797398,"right","medium","medium",0.8257512,-0.7552388,-0.3243963,0.4267182,0.004000819,0.8564183,0.5043648,-0.2890037,0.4466509,0.6283811,0.8906475,0.8960556,0.7044186,-0.5682185,0.8066767,0.325316,-1.056261,0.6249139,-0.7349494,-0.517181,-1.085018,-1.115047,0.1065188,-0.05849169,0.1234743,-1.375861,-1.40063,24.11111,-0.2295764,-0.6568206,-0.0294809,-0.3461551,-0.3400224
"9294",299510,207530,2825,"Dylan Ragolle","1994-05-11 00:00:00",0.621108,0.5901227,"2014-09-18",-1.883018,-1.265923,"right","medium","medium",-0.780342,-0.7996951,0.1280174,-0.3550387,-1.280903,-0.2997834,0.1023908,0.2184618,-0.09086328,-0.441272,-0.8351889,-1.29189,0.1402843,-0.8534314,-0.2893592,-0.3846227,0.806949,-0.551444,-0.4835974,-1.096116,-0.126641,0.2237783,-1.561384,0.01281393,0.198129,0.2195152,0.1452415,55,-0.5821434,-0.1712946,-0.5458005,-0.2322892,-0.4587652
"9295",299514,200111,8932,"Ricardo van Rhijn","1991-06-13 00:00:00",-0.7028981,-0.6787624,"2015-02-06",0.8373386,0.8888531,"right","high","medium",1.242918,-0.4376936,0.9957615,0.719877,-0.1910892,0.5622368,0.9326977,0.7360767,1.101016,0.7112416,1.221298,1.373883,0.6480052,0.8967386,0.1734115,1.159494,1.161846,1.224626,0.06099847,0.2894254,0.9667191,0.7902045,0.5830624,-0.1797113,-0.003438754,1.200844,1.062755,72,-0.4667578,-0.4790223,-0.03655377,0.008838659,-0.5150118
"9296",299572,203485,10168,"Terence Kongolo","1994-02-14 00:00:00",1.062443,-1.051964,"2015-03-06",1.046597,1.843501,"left","medium","medium",0.6588844,-1.314118,1.19601,0.5977275,-0.43327,0.1312267,0.5768519,-0.329601,0.960795,0.372267,0.761613,0.8960556,-0.07731039,0.4300266,-0.07015201,0.3821111,2.226538,0.3481238,0.6614504,0.1333081,0.8249872,0.9446844,-0.6920137,-0.6289367,-0.8097097,1.424656,1.246258,75,-0.4667578,-0.1097491,-0.2275213,-0.2925711,-0.2337788
"9299",299799,208268,1459,"Bryan Cristante","1995-03-03 00:00:00",0.621108,0.2915615,"2015-05-22",0.3455818,1.647116,"right","medium","medium",0.4085841,-0.5139045,0.1280174,1.110755,0.05109153,0.7838991,0.6361595,0.8883163,1.213193,0.9824213,-0.5448613,-0.2356402,-0.2223735,-0.6200754,-0.7277736,0.6376891,-0.7900883,0.1405313,0.6893784,1.210518,0.2985546,0.8416978,0.2932724,1.065285,0.2653182,0.322813,0.8458883,68,-0.7552217,-0.663659,-0.8004239,-0.7748268,-0.6275051
"9303",299984,210972,4735,"Javier Manquillo","1994-05-05 00:00:00",-0.2615627,-0.6787624,"2015-02-27",0.2749572,1.352539,"right","high","medium",1.47236,-1.028328,-0.005481746,0.3778584,-0.735996,0.5006639,1.288544,0.09667008,0.1895789,0.5756518,1.269686,1.046948,0.6480052,-0.2700414,0.002917057,-0.1929392,0.09715464,0.5557164,-0.06467751,-0.5692201,0.420039,1.047671,0.6989784,-1.078162,-0.5409527,0.8393017,1.196212,68,-0.1206012,-0.5405679,-0.1002096,-0.2322892,-0.1775322
"9308",300532,206652,9700,"Sergio Rico","1993-09-01 00:00:00",1.945114,1.933648,"2015-05-29",-0.1880265,0.337885,"right","medium","medium",-1.844118,-1.371276,-2.141467,-2.920178,-1.401993,-2.085397,-1.261685,-1.425727,-2.404511,-2.814094,-1.851336,-1.29189,-0.5124997,-0.4567262,-0.2162901,-2.301457,-0.6126397,-2.419777,-0.06467751,-1.623012,-2.070392,-1.475501,-1.6773,-1.912438,-1.884738,-1.175004,-1.306098,25,3.133272,3.176783,3.069851,2.914429,3.017276
"9310",300683,219758,6261,"Luca Rizzo","1992-04-24 00:00:00",1.062443,0.5901227,"2015-04-24",-0.509761,-0.1203459,"right","medium","medium",0.1113526,-0.4710359,-1.056787,0.5061153,0.06622782,0.5930232,0.1765253,-0.00989768,0.715408,0.5248056,0.2172487,0.59427,0.2128158,-0.7659229,-0.6547045,0.5258737,-1.100623,0.6941114,0.6893784,0.7187482,0.01002898,0.4040048,0.3222514,0.2855579,0.6180617,-0.9554967,0.3078916,45.25,-0.5677202,-0.09436268,-0.5935424,-0.4583465,-0.5009502
"9311",300916,212814,4992,"Joao Mario","1993-01-19 00:00:00",-0.7028981,-0.5294818,"2015-04-10",1.020439,1.952603,"right","medium","medium",0.5545926,0.6292582,-0.2724799,1.257335,0.5959983,0.9932469,0.7547748,1.1319,1.346403,1.084114,-0.1940487,-0.009301044,0.563385,0.9745239,0.2951933,0.9252142,-0.5239154,0.4173213,0.1866744,0.9236522,0.2580598,0.9790133,0.9308104,1.510232,0.3325075,0.6929632,0.9793448,60.83333,-0.5821434,-0.04820352,-0.4821447,-0.473417,-0.4587652
"9313",300918,212213,8907,"Ricardo Esgaio","1993-05-16 00:00:00",-1.585569,-1.873007,"2015-02-20",-0.07816596,0.6160966,"right","high","medium",0.5650218,0.6864163,0.0612678,0.2679238,1.050087,1.116393,0.4582366,0.09667008,0.1895789,0.8468314,0.1083759,0.4433773,1.191992,0.6633826,1.391229,0.3501639,-0.4351911,0.6595127,-0.9863013,0.5723882,0.3592968,0.7902045,0.9308104,0.3336892,1.945049,0.7876528,0.770819,68.5,-0.4090651,0.01334203,-0.6094564,-0.473417,-0.1212855
"9314",300977,208309,4321,"Ibrahima Cisse","1994-01-28 00:00:00",-0.2615627,0.5901227,"2015-05-15",-0.2612669,0.5615453,"right","medium","2",0.220859,-1.314118,0.2615165,0.3289986,-0.735996,-0.05349193,-0.7872238,-0.5122886,0.4700211,0.03329242,0.8341949,0.59427,0.6480052,0.3133486,0.002917057,0.3182166,1.339295,0.763309,0.2704584,-0.5301907,0.6630079,0.8416978,-0.1124336,0.2267308,-0.5409527,0.8393017,0.7958421,65,-0.2359867,-0.2943857,-0.354833,-0.1720072,-0.06503893
"9315",300978,207651,2728,"Dolly Menga","1993-05-02 00:00:00",-0.2615627,-0.5294818,"2015-04-24",-0.470525,0.3706158,"left","medium","medium",0.220859,0.6292582,-0.1389808,-0.4283284,0.5959983,0.7469554,-0.5499933,-0.6949761,-1.0023,0.1688823,1.850342,1.876859,1.11946,-0.6200754,0.4413314,0.9571615,1.272752,-0.7590366,0.5218104,0.6016602,0.8452346,-0.6001145,-0.1124336,-0.6289367,0.06375049,-0.8134623,-0.8556825,45,-0.4090651,-0.3559313,-0.03655377,-0.4131351,-0.5150118
"9316",301023,216145,959,"Armando Izzo","1992-03-02 00:00:00",0.1797726,0.2915615,"2015-05-08",-0.4077476,0.5342696,"right","medium","medium",-1.218367,-1.336982,0.5285146,-0.5749078,-1.414102,-0.9155121,-1.617531,-1.364831,-0.1609738,-0.441272,-0.3996975,-0.9146577,-1.092752,0.1966706,-0.2893592,-0.7679896,0.4520518,-0.2054564,-0.5673814,-0.5692201,0.8452346,0.6975166,-1.735258,-1.527388,-1.078467,1.014908,0.7357866,65.8,-0.2359867,-0.6021134,-0.354833,-0.2925711,-0.2337788
"9318",301234,188600,7299,"Mehdi Abeid","1992-08-06 00:00:00",-0.2615627,0.4408421,"2014-11-07",-0.3135814,0.04330801,"right","medium","medium",0.03313379,0.6864163,-0.9399754,0.6710172,-0.1305441,0.6853825,0.5175443,-0.08601751,0.7855186,0.6434467,0.5438673,0.2170381,0.2128158,-0.1533634,0.7336077,0.8293725,-0.7900883,0.4173213,0.6055944,0.9529243,0.8452346,-0.03368823,0.5830624,0.5262144,0.5340752,0.4261107,0.5706342,51.5,-0.1206012,-0.1097491,-0.4821447,-0.0514433,-0.346272
"9320",301241,212907,9238,"Ross Barbour","1993-02-01 00:00:00",-0.7028981,-0.828043,"2014-12-05",-1.56913,-1.102269,"right","medium","medium",0.1269964,-1.199802,-0.07223129,-0.2084593,-1.220358,-0.977085,-1.024454,-0.8776637,-0.3011949,-0.6446568,0.3261216,0.2170381,-0.5850313,-1.436821,0.07598612,-1.34304,-0.2577425,-0.2054564,-0.7349494,-1.330292,-0.2481255,0.3782581,-0.2863076,-0.3080614,-0.6081419,0.4777596,0.4455187,56,-0.4667578,-0.6021134,-0.2275213,0.008838659,-0.2900254
"9321",301456,201377,4818,"Jeison Murillo","1992-05-27 00:00:00",0.1797726,0.2915615,"2015-04-10",1.098911,1.352539,"right","medium","medium",-1.093217,-1.371276,1.663257,-0.4283284,-0.3121796,-0.6076478,-0.9058391,-1.425727,-0.055808,-0.1700923,-0.3271155,0.3679309,0.7205368,0.1966706,0.2221242,0.3821111,1.694192,0.5557164,0.8988383,-1.623012,0.8148635,1.253644,-0.5760977,-0.5005866,-0.5409527,1.329966,1.221235,81,-0.1206012,-0.1712946,-0.4821447,-0.2925711,-0.1212855
"9322",301634,171801,9206,"Romeu Rocha","1986-02-17 00:00:00",0.621108,-0.6787624,"2015-05-15",-0.7844123,-1.429577,"left","medium","medium",-0.3423166,0.114835,0.3950155,0.01140984,-1.159812,-0.977085,-0.0162245,0.8883163,0.4700211,-0.1700923,-1.27068,-0.8643601,-0.9476891,-0.8534314,0.1490552,-0.5763062,0.7182247,0.1405313,0.4380264,-0.393588,0.8452346,0.7387112,-0.5760977,-0.5647616,-0.8768989,0.9425995,0.5956573,61,-0.2936795,-0.2328402,-0.4184888,-0.2925711,-0.4025186
"9323",301804,209467,8936,"Ricardo","1990-01-27 00:00:00",0.1797726,-0.5294818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9324",301805,17992,8640,"Pintassilgo","1985-06-30 00:00:00",NA,-1.873007,"2015-03-06",0.1572495,-0.4476536,"right","high","high",0.283434,-0.1137975,-0.8732259,0.8908863,0.7170887,0.7469554,0.04308314,1.314587,0.5401317,0.7112416,0.2680561,0.5188237,1.373321,0.6633826,1.464298,1.021056,-0.4351911,0.763309,-1.153869,1.245644,-0.005156572,0.2752715,0.5251044,0.8470897,1.205968,-0.5552179,-0.5053591,40,-0.1206012,-0.1712946,-0.03655377,-0.2322892,-0.1212855
"9325",301807,209474,10719,"Wagner","1987-04-03 00:00:00",-1.144233,-1.201244,"2015-01-23",-0.05200869,-0.2294485,"left","high","low",0.3460091,0.972207,-0.3392295,0.3045687,0.838179,0.8085282,0.7844286,1.050705,0.1895789,0.1688823,0.8704859,0.5691212,0.7688911,0.6633826,0.7336077,0.5311982,0.09715464,0.3481238,-1.042157,0.7772922,0.5111524,-1.269527,0.8148944,0.8470897,1.071589,-1.329951,-1.055867,32,-0.2359867,-0.2943857,-0.03655377,-0.2925711,-0.4025186
"9326",301809,209473,7766,"Nabil Ghilas","1990-04-20 00:00:00",0.1797726,1.411166,"2015-02-06",1.098911,1.188885,"right","high","medium",0.7840345,1.543788,1.19601,0.5244378,1.564721,0.931674,0.9326977,-0.755872,0.04935782,0.7790365,0.5438673,0.6697164,0.7205368,1.246773,0.4413314,1.08495,0.1858789,1.109297,1.275866,0.5431162,1.331172,-0.4971279,1.336516,0.8470897,1.273157,-1.071707,-1.356145,25,-0.2936795,0.01334203,-0.4821447,-0.533699,-0.5712585
"9329",302079,217242,10998,"Yuya Kubo","1993-12-24 00:00:00",-0.7028981,-0.6787624,"2015-05-22",0.3665077,1.188885,"right","medium","medium",0.3668674,0.972207,-0.4727286,0.7687368,0.1116367,0.7059068,-0.1941474,-0.2078092,0.3999106,0.8807289,1.124523,1.197841,0.8655999,-0.03668542,0.9528149,0.2756203,-0.9675369,-0.4130489,-2.159277,0.2308814,-1.220001,-1.269527,1.085365,0.9112648,-0.2050065,-0.5552179,-0.1550357,50,-0.4090651,-0.2943857,-0.1002096,-0.2925711,-0.2337788
"9331",302372,215277,6038,"Lee Ashcroft","1993-08-29 00:00:00",-0.2615627,-1.051964,"2015-01-09",-1.307558,-0.338551,"right","medium","medium",-1.531243,-1.371276,0.5952642,-1.796403,-1.341448,-1.633862,-1.261685,-1.121247,-1.913738,-1.706777,-0.03678792,0.06614534,-0.07731039,-0.6200754,0.4413314,-1.151357,0.4520518,-0.551444,-0.7349494,-1.798644,-0.4910944,0.3954226,-1.38751,-1.399037,-0.7425204,0.9425995,0.6457035,60,-0.2359867,-0.4790223,-0.5458005,-0.0514433,-0.5150118
"9333",302696,204624,5841,"Kiko","1993-01-20 00:00:00",0.1797726,0.5901227,"2015-03-13",-0.8367269,0.1524106,"left","medium","medium",0.7840345,0.1719931,-0.3392295,0.08469954,-0.1305441,0.439091,0.04308314,0.4011494,-0.1609738,0.372267,-0.1093698,0.06614534,-0.149842,0.1966706,-0.4354973,0.765478,-0.3464668,0.4173213,0.1866744,0.6602042,0.05558566,0.3782581,0.4671464,0.01281393,-0.4065742,0.563841,0.6457035,61.33333,-0.06290838,-0.4174768,-0.1638655,-0.3528531,-0.346272
"9335",302911,218415,336,"Aleksandar Bjelica","1994-01-07 00:00:00",0.621108,0.5901227,"2015-02-06",-0.470525,0.04330801,"left","medium","high",-0.4674667,-0.8568533,0.8622624,0.231279,-0.9781768,-1.284949,-0.9651467,-1.121247,0.5401317,-0.1700923,-0.03678792,-0.5374257,-1.165284,-0.9701094,-0.1432211,0.3182166,0.2746032,-0.06706132,0.5218104,0.1333081,0.4807813,0.3267648,-1.38751,-1.270687,-0.4737635,0.7618284,0.7457959,64,-0.2359867,-0.3559313,-0.03655377,-0.1117253,-0.1212855
"9336",302912,210212,3670,"Garry Mendes Rodrigues","1990-11-27 00:00:00",-1.585569,-1.051964,"2015-03-27",-0.03108287,-0.1203459,"right","medium","medium",0.5462493,0.880754,-0.2190803,0.4218322,0.9834875,0.8701011,0.5294058,0.3646119,0.2316453,0.2637951,1.008392,1.167663,0.6044863,-0.6900822,-0.1286073,0.1776488,-0.1867631,0.4034818,-0.433327,0.7187482,-1.596603,-1.073853,0.768528,0.6032245,0.5878266,-0.6688454,-0.8156456,30.8,-0.06290838,-0.5405679,-0.03655377,-0.3528531,-0.5712585
"9339",303059,207948,1259,"Bertrand Traore","1995-09-06 00:00:00",-0.2615627,-0.6787624,"2015-04-24",0.740183,2.030534,"left","medium","low",0.6857022,1.11102,-0.3392295,0.6605472,1.261995,1.028431,0.9920054,0.8970157,0.4900527,0.9727363,1.404481,1.402624,1.228258,0.4300266,0.7336077,0.8111169,-0.1056437,0.4865189,-0.1963381,0.8943802,-0.5518366,-0.8060877,0.4588667,0.9846077,0.3325075,-0.9684089,-1.306098,22,-0.2936795,-0.5405679,-0.5458005,-0.1720072,-0.2337788
"9341",303089,207994,504,"Alexy Bosetti","1993-04-23 00:00:00",-2.026904,-1.873007,"2015-02-06",0.439748,1.090693,"right","medium","medium",0.4336142,1.303724,-0.2324302,0.4218322,0.3901446,0.9932469,0.3277598,0.3158952,-0.3292391,0.7519185,0.761613,1.122395,0.7205368,0.7800606,1.464298,0.2287644,-0.3464668,-0.06706132,-1.086842,0.4260281,-0.9891807,-1.321021,0.9887684,0.5262144,0.6012644,-1.175004,-1.336126,25,-0.3513723,-0.3559313,-0.2911771,-0.2322892,-0.5712585
"9342",303139,205190,1083,"Baissama Sankoh","1992-03-20 00:00:00",-0.2615627,-0.5294818,"2015-04-10",-0.8890414,-0.5567562,"right","medium","medium",0.03313379,-1.371276,0.08351765,-0.2084593,-1.038722,-0.05349193,-0.7872238,-1.425727,-0.02075273,-0.0345025,0.03579398,-0.3110866,-0.2949051,-1.864641,-0.2162901,-1.151357,0.3633275,-0.3438514,0.2425304,-0.8619401,0.1163279,0.7730401,-1.542064,-1.848263,-1.750359,1.045897,0.8625703,65.66667,-0.4667578,-0.4790223,-0.2911771,-0.2322892,-0.2337788
"9343",303155,203884,5865,"Koffi Djidji","1992-11-30 00:00:00",0.1797726,-0.828043,"2015-01-09",-0.6274687,0.125135,"right","medium","high",-1.280942,-1.485593,0.7287633,-0.3550387,-1.401993,-1.161804,-1.617531,-1.66931,-0.3011949,-0.0345025,0.03579398,0.2924845,-0.2949051,-1.320143,0.1490552,-1.534723,0.4520518,-0.8282341,0.2704584,-1.623012,0.1163279,0.7387112,-1.6773,-1.912438,-1.615981,0.7876528,0.7457959,62,-0.06290838,-0.5405679,-0.5458005,-0.473417,-0.4025186
"9344",303165,209912,7805,"Nathan Sinkala","1990-11-22 00:00:00",-1.144233,-0.3802012,"2014-11-14",-0.7844123,-0.4476536,"right","medium","medium",0.283434,-1.199802,-0.405979,0.3045687,-0.8570864,0.008080936,-0.8465315,-0.755872,0.5401317,0.1010873,0.2535397,0.2924845,-0.149842,-0.2700414,-0.1432211,-0.9596731,0.2746032,0.4865189,-0.9863013,-1.44738,0.4807813,0.8416978,-1.329552,-1.142337,-1.145656,0.9942483,0.8458883,64,-0.4667578,-0.2328402,-0.4184888,-0.533699,-0.1775322
"9346",303179,206040,1470,"Bryan Verboom","1992-01-30 00:00:00",-1.144233,-0.3802012,"2015-05-15",-0.1566378,0.0978593,"left","high","medium",0.7840345,-0.1137975,0.0612678,-0.06187987,-0.5543604,0.1927995,0.3396213,0.3402535,-0.02075273,0.1010873,1.124523,1.046948,0.7205368,0.1966706,1.098953,0.06263869,1.25057,0.6941114,0.4380264,0.4845722,0.5415235,0.6872179,0.1773564,-0.1797113,-0.7425204,0.8909506,0.7457959,67,-0.06290838,-0.1712946,-0.4821447,-0.473417,-0.5712585
